COUNTRY_CODE,COUNTRY,GHE_CAUSE_CODE,GHE_CAUSE_TYPE,GHE_CAUSE_TITLE,YEAR,SEX_CODE,AGEGROUP_CODE,POPULATION,DEATHS,DEATHS_RATE,DEATHS_100K,DALY,DALY_RATE,DALY_100K
USA,United States of America,830,Noncommunicable diseases,Depressive disorders,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,20.8,2.69e-06,0.3
USA,United States of America,150,"Communicable, maternal, perinatal and nutritional conditions",Measles,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.1,1e-08,0.0
USA,United States of America,910,Noncommunicable diseases,Childhood behavioural disorders,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,217.9,2.814e-05,2.8
USA,United States of America,742,Noncommunicable diseases,Testicular cancer,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,753,Noncommunicable diseases,Larynx cancer,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,740,Noncommunicable diseases,Prostate cancer,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1050,Noncommunicable diseases,Uncorrected refractive errors,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,9399.2,0.00121392,121.4
USA,United States of America,300,"Communicable, maternal, perinatal and nutritional conditions",Dengue,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,3.2,4.2e-07,0.0
USA,United States of America,1030,Noncommunicable diseases,Glaucoma,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,730,Noncommunicable diseases,Ovary cancer,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,640,Noncommunicable diseases,Stomach cancer,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,680,Noncommunicable diseases,"Trachea, bronchus, lung cancers",2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,295,"Communicable, maternal, perinatal and nutritional conditions",Echinococcosis,2000,FMLE,YEARS1-4,7742857.0,0.7,9e-08,0.0,65.9,8.51e-06,0.9
USA,United States of America,1130,Noncommunicable diseases,Ischaemic heart disease,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1320,Noncommunicable diseases,Gynecological diseases,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,70,"Communicable, maternal, perinatal and nutritional conditions",Gonorrhoea,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1120,Noncommunicable diseases,Hypertensive heart disease,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,890,Noncommunicable diseases,Eating disorders,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,310,"Communicable, maternal, perinatal and nutritional conditions",Trachoma,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,650,Noncommunicable diseases,Colon and rectum cancers,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,205,"Communicable, maternal, perinatal and nutritional conditions",Acute hepatitis E,2000,FMLE,YEARS1-4,7742857.0,0.1,1e-08,0.0,9.6,1.24e-06,0.1
USA,United States of America,1290,Noncommunicable diseases,Urolithiasis,2000,FMLE,YEARS1-4,7742857.0,0.0,1e-08,0.0,6.5,8.4e-07,0.1
USA,United States of America,1248,Noncommunicable diseases,Pancreatitis,2000,FMLE,YEARS1-4,7742857.0,0.9,1.1e-07,0.0,105.4,1.361e-05,1.4
USA,United States of America,630,Noncommunicable diseases,Oesophagus cancer,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,260,"Communicable, maternal, perinatal and nutritional conditions",Leishmaniasis,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,754,Noncommunicable diseases,Thyroid cancer,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,720,Noncommunicable diseases,Corpus uteri cancer,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1040,Noncommunicable diseases,Cataracts,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,240,"Communicable, maternal, perinatal and nutritional conditions",Chagas disease,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,420,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1505,Noncommunicable diseases,Sudden infant death syndrome,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1246,Noncommunicable diseases,Gallbladder and biliary diseases,2000,FMLE,YEARS1-4,7742857.0,0.7,1e-07,0.0,152.0,1.962e-05,2.0
USA,United States of America,1180,Noncommunicable diseases,Chronic obstructive pulmonary disease,2000,FMLE,YEARS1-4,7742857.0,3.4,4.3e-07,0.0,754.7,9.747e-05,9.7
USA,United States of America,860,Noncommunicable diseases,Alcohol use disorders,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,134.9,1.743e-05,1.7
USA,United States of America,50,"Communicable, maternal, perinatal and nutritional conditions",Syphilis,2000,FMLE,YEARS1-4,7742857.0,0.0,1e-08,0.0,3.4,4.4e-07,0.0
USA,United States of America,200,"Communicable, maternal, perinatal and nutritional conditions",Acute hepatitis C,2000,FMLE,YEARS1-4,7742857.0,0.1,1e-08,0.0,16.0,2.06e-06,0.2
USA,United States of America,270,"Communicable, maternal, perinatal and nutritional conditions",Lymphatic filariasis,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,80,"Communicable, maternal, perinatal and nutritional conditions",Trichomoniasis,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,280,"Communicable, maternal, perinatal and nutritional conditions",Onchocerciasis,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,340,"Communicable, maternal, perinatal and nutritional conditions",Ascariasis,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,186,"Communicable, maternal, perinatal and nutritional conditions",Acute hepatitis A,2000,FMLE,YEARS1-4,7742857.0,0.8,1e-07,0.0,125.8,1.625e-05,1.6
USA,United States of America,60,"Communicable, maternal, perinatal and nutritional conditions",Chlamydia,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1580,Injuries,Natural disasters,2000,FMLE,YEARS1-4,7742857.0,2.8,3.6e-07,0.0,247.9,3.201e-05,3.2
USA,United States of America,1350,Noncommunicable diseases,Rheumatoid arthritis,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1220,Noncommunicable diseases,Peptic ulcer disease,2000,FMLE,YEARS1-4,7742857.0,0.9,1.2e-07,0.0,82.6,1.067e-05,1.1
USA,United States of America,230,"Communicable, maternal, perinatal and nutritional conditions",African trypanosomiasis,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,755,Noncommunicable diseases,Mesothelioma,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,950,Noncommunicable diseases,Alzheimer disease and other dementias,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,250,"Communicable, maternal, perinatal and nutritional conditions",Schistosomiasis,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,980,Noncommunicable diseases,Multiple sclerosis,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1310,Noncommunicable diseases,Infertility,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,160,"Communicable, maternal, perinatal and nutritional conditions",Tetanus,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,365,"Communicable, maternal, perinatal and nutritional conditions",Leprosy,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1330,Noncommunicable diseases,Skin diseases,2000,FMLE,YEARS1-4,7742857.0,1.5,1.9e-07,0.0,21128.0,0.00272871,272.9
USA,United States of America,920,Noncommunicable diseases,Idiopathic intellectual disability,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,3543.8,0.00045769,45.8
USA,United States of America,140,"Communicable, maternal, perinatal and nutritional conditions",Diphtheria,2000,FMLE,YEARS1-4,7742857.0,0.1,1e-08,0.0,5.0,6.4e-07,0.1
USA,United States of America,1240,Noncommunicable diseases,Appendicitis,2000,FMLE,YEARS1-4,7742857.0,1.9,2.5e-07,0.0,180.8,2.335e-05,2.3
USA,United States of America,750,Noncommunicable diseases,Bladder cancer,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1610,Injuries,Self-harm,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,900,Noncommunicable diseases,Autism and Asperger syndrome,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,3009.3,0.00038866,38.9
USA,United States of America,752,Noncommunicable diseases,Gallbladder and biliary tract cancer,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,190,"Communicable, maternal, perinatal and nutritional conditions",Acute hepatitis B,2000,FMLE,YEARS1-4,7742857.0,0.4,5e-08,0.0,37.4,4.84e-06,0.5
USA,United States of America,1000,Noncommunicable diseases,Non-migraine headache,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1070,Noncommunicable diseases,Other vision loss,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,644.9,8.329e-05,8.3
USA,United States of America,850,Noncommunicable diseases,Schizophrenia,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1241,Noncommunicable diseases,Gastritis and duodenitis,2000,FMLE,YEARS1-4,7742857.0,0.2,2e-08,0.0,125.6,1.622e-05,1.6
USA,United States of America,360,"Communicable, maternal, perinatal and nutritional conditions",Hookworm disease,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,560,"Communicable, maternal, perinatal and nutritional conditions",Iodine deficiency,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,13.6,1.75e-06,0.2
USA,United States of America,1060,Noncommunicable diseases,Macular degeneration,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,580,"Communicable, maternal, perinatal and nutritional conditions",Iron-deficiency anaemia,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,3633.9,0.00046933,46.9
USA,United States of America,362,"Communicable, maternal, perinatal and nutritional conditions",Food-bourne trematodes,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,285,"Communicable, maternal, perinatal and nutritional conditions",Cysticercosis,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1280,Noncommunicable diseases,Benign prostatic hyperplasia,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1380,Noncommunicable diseases,Back and neck pain,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,670,Noncommunicable diseases,Pancreas cancer,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1370,Noncommunicable diseases,Gout,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,620,Noncommunicable diseases,Mouth and oropharynx cancers,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,990,Noncommunicable diseases,Migraine,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1080,Noncommunicable diseases,Other hearing loss,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,1347.4,0.00017402,17.4
USA,United States of America,960,Noncommunicable diseases,Parkinson disease,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,220,"Communicable, maternal, perinatal and nutritional conditions",Malaria,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,130,"Communicable, maternal, perinatal and nutritional conditions",Whooping cough,2000,FMLE,YEARS1-4,7742857.0,0.1,2e-08,0.0,548.5,7.084e-05,7.1
USA,United States of America,1360,Noncommunicable diseases,Osteoarthritis,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,410,"Communicable, maternal, perinatal and nutritional conditions",Otitis media,2000,FMLE,YEARS1-4,7742857.0,0.4,6e-08,0.0,2859.7,0.00036934,36.9
USA,United States of America,570,"Communicable, maternal, perinatal and nutritional conditions",Vitamin A deficiency,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,52.8,6.82e-06,0.7
USA,United States of America,85,"Communicable, maternal, perinatal and nutritional conditions",Genital herpes,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,880,Noncommunicable diseases,Anxiety disorders,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,866.8,0.00011195,11.2
USA,United States of America,350,"Communicable, maternal, perinatal and nutritional conditions",Trichuriasis,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,760,Noncommunicable diseases,"Lymphomas, multiple myeloma",2000,FMLE,YEARS1-4,7742857.0,2.3,2.9e-07,0.0,205.5,2.654e-05,2.7
USA,United States of America,550,"Communicable, maternal, perinatal and nutritional conditions",Protein-energy malnutrition,2000,FMLE,YEARS1-4,7742857.0,1.7,2.2e-07,0.0,150.2,1.94e-05,1.9
USA,United States of America,1470,Noncommunicable diseases,Oral conditions,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,3886.3,0.00050192,50.2
USA,United States of America,700,Noncommunicable diseases,Breast cancer,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,710,Noncommunicable diseases,Cervix uteri cancer,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,315,"Communicable, maternal, perinatal and nutritional conditions",Yellow fever,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,870,Noncommunicable diseases,Drug use disorders,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,690,Noncommunicable diseases,Melanoma and other skin cancers,2000,FMLE,YEARS1-4,7742857.0,0.0,0.0,0.0,70.5,9.1e-06,0.9
USA,United States of America,1530,Injuries,Road injury,2000,FMLE,YEARS5-9,10176500.0,346.6,3.406e-05,3.4,29053.0,0.00285491,285.5
USA,United States of America,1400,Noncommunicable diseases,Congenital anomalies,2000,FMLE,YEARS5-9,10176500.0,105.5,1.036e-05,1.0,18788.8,0.0018463,184.6
USA,United States of America,751,Noncommunicable diseases,Brain and nervous system cancers,2000,FMLE,YEARS5-9,10176500.0,82.1,8.06e-06,0.8,6908.7,0.00067889,67.9
USA,United States of America,1560,Injuries,"Fire, heat and hot substances",2000,FMLE,YEARS5-9,10176500.0,73.5,7.23e-06,0.7,6484.9,0.00063724,63.7
USA,United States of America,770,Noncommunicable diseases,Leukaemia,2000,FMLE,YEARS5-9,10176500.0,65.0,6.39e-06,0.6,5566.9,0.00054703,54.7
USA,United States of America,1620,Injuries,Interpersonal violence,2000,FMLE,YEARS5-9,10176500.0,65.1,6.39e-06,0.6,6190.1,0.00060827,60.8
USA,United States of America,1570,Injuries,Drowning,2000,FMLE,YEARS5-9,10176500.0,64.5,6.34e-06,0.6,5416.4,0.00053225,53.2
USA,United States of America,1150,Noncommunicable diseases,"Cardiomyopathy, myocarditis, endocarditis",2000,FMLE,YEARS5-9,10176500.0,20.7,2.03e-06,0.2,1947.5,0.00019137,19.1
USA,United States of America,390,"Communicable, maternal, perinatal and nutritional conditions",Lower respiratory infections,2000,FMLE,YEARS5-9,10176500.0,22.1,2.17e-06,0.2,2132.6,0.00020956,21.0
USA,United States of America,1575,Injuries,Exposure to mechanical forces,2000,FMLE,YEARS5-9,10176500.0,20.1,1.98e-06,0.2,2650.6,0.00026046,26.0
USA,United States of America,1190,Noncommunicable diseases,Asthma,2000,FMLE,YEARS5-9,10176500.0,22.1,2.17e-06,0.2,37907.4,0.003725,372.5
USA,United States of America,490,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,2000,FMLE,YEARS5-9,10176500.0,12.6,1.24e-06,0.1,26538.9,0.00260787,260.8
USA,United States of America,970,Noncommunicable diseases,Epilepsy,2000,FMLE,YEARS5-9,10176500.0,6.3,6.2e-07,0.1,10092.7,0.00099176,99.2
USA,United States of America,100,"Communicable, maternal, perinatal and nutritional conditions",HIV/AIDS,2000,FMLE,YEARS5-9,10176500.0,8.4,8.3e-07,0.1,725.8,7.132e-05,7.1
USA,United States of America,1248,Noncommunicable diseases,Pancreatitis,2000,FMLE,YEARS5-9,10176500.0,6.3,6.2e-07,0.1,585.5,5.754e-05,5.8
USA,United States of America,745,Noncommunicable diseases,Kidney cancer,2000,FMLE,YEARS5-9,10176500.0,9.6,9.4e-07,0.1,845.3,8.307e-05,8.3
USA,United States of America,950,Noncommunicable diseases,Alzheimer disease and other dementias,2000,FMLE,YEARS5-9,10176500.0,11.6,1.14e-06,0.1,954.3,9.377e-05,9.4
USA,United States of America,1140,Noncommunicable diseases,Stroke,2000,FMLE,YEARS5-9,10176500.0,13.7,1.34e-06,0.1,3203.8,0.00031483,31.5
USA,United States of America,170,"Communicable, maternal, perinatal and nutritional conditions",Meningitis,2000,FMLE,YEARS5-9,10176500.0,13.7,1.34e-06,0.1,1211.3,0.00011903,11.9
USA,United States of America,760,Noncommunicable diseases,"Lymphomas, multiple myeloma",2000,FMLE,YEARS5-9,10176500.0,9.6,9.4e-07,0.1,838.6,8.24e-05,8.2
USA,United States of America,680,Noncommunicable diseases,"Trachea, bronchus, lung cancers",2000,FMLE,YEARS5-9,10176500.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,180,"Communicable, maternal, perinatal and nutritional conditions",Encephalitis,2000,FMLE,YEARS5-9,10176500.0,0.0,0.0,0.0,13.9,1.37e-06,0.1
USA,United States of America,1180,Noncommunicable diseases,Chronic obstructive pulmonary disease,2000,FMLE,YEARS5-9,10176500.0,1.6,1.6e-07,0.0,1606.8,0.00015789,15.8
USA,United States of America,230,"Communicable, maternal, perinatal and nutritional conditions",African trypanosomiasis,2000,FMLE,YEARS5-9,10176500.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1310,Noncommunicable diseases,Infertility,2000,FMLE,YEARS5-9,10176500.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,670,Noncommunicable diseases,Pancreas cancer,2000,FMLE,YEARS5-9,10176500.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,110,"Communicable, maternal, perinatal and nutritional conditions",Diarrhoeal diseases,2000,FMLE,YEARS5-9,10176500.0,0.0,0.0,0.0,5442.3,0.0005348,53.5
USA,United States of America,840,Noncommunicable diseases,Bipolar disorder,2000,FMLE,YEARS5-9,10176500.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,640,Noncommunicable diseases,Stomach cancer,2000,FMLE,YEARS5-9,10176500.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,410,"Communicable, maternal, perinatal and nutritional conditions",Otitis media,2000,FMLE,YEARS5-9,10176500.0,0.0,0.0,0.0,2903.4,0.0002853,28.5
USA,United States of America,1030,Noncommunicable diseases,Glaucoma,2000,FMLE,YEARS5-9,10176500.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,570,"Communicable, maternal, perinatal and nutritional conditions",Vitamin A deficiency,2000,FMLE,YEARS5-9,10176500.0,0.0,0.0,0.0,112.4,1.104e-05,1.1
USA,United States of America,1330,Noncommunicable diseases,Skin diseases,2000,FMLE,YEARS5-9,10176500.0,0.0,0.0,0.0,23510.4,0.00231026,231.0
USA,United States of America,400,"Communicable, maternal, perinatal and nutritional conditions",Upper respiratory infections,2000,FMLE,YEARS5-9,10176500.0,2.1,2.1e-07,0.0,15582.2,0.00153119,153.1
USA,United States of America,360,"Communicable, maternal, perinatal and nutritional conditions",Hookworm disease,2000,FMLE,YEARS5-9,10176500.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,320,"Communicable, maternal, perinatal and nutritional conditions",Rabies,2000,FMLE,YEARS5-9,10176500.0,4.1,4.1e-07,0.0,340.5,3.346e-05,3.3
USA,United States of America,742,Noncommunicable diseases,Testicular cancer,2000,FMLE,YEARS5-9,10176500.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1610,Injuries,Self-harm,2000,FMLE,YEARS5-9,10176500.0,1.0,1e-07,0.0,83.2,8.17e-06,0.8
